title,year,month,day,pubDate,link,description,image_url,image_caption,cluster,Emoción
Muere trapecista china tras caer desde 9 metros de altura,2023,4,20,2023-04-18T19:05:09-00:00,https://www.proceso.com.mx/cultura/2023/4/18/muere-trapecista-china-tras-caer-desde-metros-de-altura-305550.html,La caída ocurrió mientras presentaba su show en vivo. Ella y su esposo no utilizaban cinturones de seguridad para no estropear la estética del espectáculo. La empresa que los contrató será investigada.,https://www.proceso.com.mx/u/fotografias/m/2023/4/18/f300x190-172341_180501_5050.jpeg,La caída ocurrió mientras presentaba su show en vivo. Ella y su esposo no utilizaban cinturones de seguridad para no estropear la estética del espectáculo. La empresa que los contrató será investigada.,3,🤔
Belinda: &quot;Las nuevas generaciones están 24 horas en las redes sociales y no es sano&quot;,2023,4,20,2023-04-18T14:33:10-00:00,https://www.proceso.com.mx/cultura/2023/4/18/belinda-las-nuevas-generaciones-estan-24-horas-en-las-redes-sociales-no-es-sano-305530.html,"La actriz y cantante protagoniza la temporada 2 de la serie de Netflix 'Bienvenidos a Edén' junto a Amaia Salamanca, Carlos Torres o Amaia Aberasturi.",https://www.proceso.com.mx/u/fotografias/m/2023/4/18/f300x190-172323_180483_8450.jpg,"La actriz y cantante protagoniza la temporada 2 de la serie de Netflix 'Bienvenidos a Edén' junto a Amaia Salamanca, Carlos Torres o Amaia Aberasturi.",4,❤
"J-Hope, segundo miembro de BTS obligado a hacer el servicio militar",2023,4,20,2023-04-18T10:33:11-00:00,https://www.proceso.com.mx/cultura/2023/4/18/j-hope-segundo-miembro-de-bts-obligado-hacer-el-servicio-militar-305517.html,"Jin, de 30 años y el miembro de más edad del grupo de K-pop, se convirtió en diciembre en el primero en entrar en el ejército y revocar su solicitud de aplazar la llamada a filas.",https://www.proceso.com.mx/u/fotografias/m/2023/4/18/f300x190-172315_180475_4239.jpg,"Jin, de 30 años y el miembro de más edad del grupo de K-pop, se convirtió en diciembre en el primero en entrar en el ejército y revocar su solicitud de aplazar la llamada a filas.",0,🤔
"Ella es la mexicana Elena Reygadas, la mejor chef del mundo",2023,4,20,2023-04-18T09:21:12-00:00,https://www.proceso.com.mx/cultura/2023/4/18/ella-es-la-mexicana-elena-reygadas-la-mejor-chef-del-mundo-305509.html,"Reygadas nació el 8 de octubre de 1978 en Ciudad de México. Es propietaria del reconocido restaurante Rosetta, ubicado en Ciudad de México, que ha sido galardonado con múltiples premios. ",https://www.proceso.com.mx/u/fotografias/m/2023/4/18/f300x190-172310_180470_4822.jpg,"Reygadas nació el 8 de octubre de 1978 en Ciudad de México. Es propietaria del reconocido restaurante Rosetta, ubicado en Ciudad de México, que ha sido galardonado con múltiples premios. ",0,❤
"&quot;Emilia&quot;, un canto a la mujer creadora",2023,4,20,2023-04-18T08:50:13-00:00,https://www.proceso.com.mx/cultura/2023/4/18/emilia-un-canto-la-mujer-creadora-305508.html,"Ahora llega al Teatro Helénico con un equipo artístico de primer orden, encabezado por la directora Mariana Hartasánchez (Ciudad de México, 1976), quien maneja hábilmente la escena y un grupo magnífico de actrices que sobresale por su calidad y diversidad.",https://www.proceso.com.mx/u/fotografias/m/2023/4/18/f300x190-172308_180468_5050.jpg,"Ahora llega al Teatro Helénico con un equipo artístico de primer orden, encabezado por la directora Mariana Hartasánchez (Ciudad de México, 1976), quien maneja hábilmente la escena y un grupo magnífico de actrices que sobresale por su calidad y diversidad.",4,❤
Peso Pluma destrona a Miley Cyrus en el Top 50 Global de Spotify,2023,4,20,2023-04-18T05:10:14-00:00,https://www.proceso.com.mx/cultura/2023/4/18/peso-pluma-destrona-miley-cyrus-en-el-top-50-global-de-spotify-305502.html,"""Ella baila sola"" es la primera canción del género regional mexicano que encabeza la lista mundial de éxitos de la plataforma musical y también la primera en llegar al Top 10 de las más populares de acuerdo con Billboard.",https://www.proceso.com.mx/u/fotografias/m/2023/4/18/f300x190-172304_180464_5265.jpg,"""Ella baila sola"" es la primera canción del género regional mexicano que encabeza la lista mundial de éxitos de la plataforma musical y también la primera en llegar al Top 10 de las más populares de acuerdo con Billboard.",0,🤔
&quot;Super Mario Bros La Película&quot; rompe récord de taquilla en México. ¿Cuántos la han visto?,2023,4,20,2023-04-18T00:06:15-00:00,https://www.proceso.com.mx/cultura/2023/4/18/super-mario-bros-la-pelicula-rompe-record-de-taquilla-en-mexico-cuantos-la-han-visto-305499.html,"Con más de 52 millones de dólares de recaudación, México ha sido el mejor mercado para la película fuera de EU.",https://www.proceso.com.mx/u/fotografias/m/2023/4/18/f300x190-172303_180463_5050.jpg,"Con más de 52 millones de dólares de recaudación, México ha sido el mejor mercado para la película fuera de EU.",4,😍
"Madonna, la reina del pop, regresa a México: fecha, lugar y preventa",2023,4,20,2023-04-17T18:16:16-00:00,https://www.proceso.com.mx/cultura/2023/4/17/madonna-la-reina-del-pop-regresa-mexico-fecha-lugar-preventa-305476.html,"Madonna Louise Ciccone, nombre completo de la cantante, compositora, actriz y empresaria musical regresará a nuestro país luego de su última cita como parte del Rebel Heart Tour de 2016.

",https://www.proceso.com.mx/u/fotografias/m/2023/4/17/f300x190-172278_180438_3031.jpeg,"Madonna Louise Ciccone, nombre completo de la cantante, compositora, actriz y empresaria musical regresará a nuestro país luego de su última cita como parte del Rebel Heart Tour de 2016.

",0,❤
Karla Souza provoca polémica por considerarse &quot;mujer de color&quot; (Video),2023,4,20,2023-04-17T15:30:17-00:00,https://www.proceso.com.mx/cultura/2023/4/17/karla-souza-provoca-polemica-por-considerarse-mujer-de-color-video-305466.html,La actriz polarizó las opiniones en redes sociales tras sus declaraciones para un podcast.,https://www.proceso.com.mx/u/fotografias/m/2023/4/17/f300x190-172262_180422_4736.jpg,La actriz polarizó las opiniones en redes sociales tras sus declaraciones para un podcast.,4,😍
"Por tomar fotografías de Julián Figueroa, Maribel Guardia demandaría a funeraria",2023,4,20,2023-04-16T22:40:18-00:00,https://www.proceso.com.mx/cultura/2023/4/16/por-tomar-fotografias-de-julian-figueroa-maribel-guardia-demandaria-funeraria-305441.html,"l recurso legar sería por daño moral, luego de que el personal habría intentado vender las imágenes.",https://www.proceso.com.mx/u/fotografias/m/2023/4/11/f300x190-171995_180155_4872.jpeg,"l recurso legar sería por daño moral, luego de que el personal habría intentado vender las imágenes.",0,🤔
&quot;Suzume&quot;: heroína inesperada,2023,4,20,2023-04-16T11:04:19-00:00,https://www.proceso.com.mx/cultura/2023/4/16/suzume-heroina-inesperada-305419.html,"El maestro Yakoto Shinkai, que ya ha presentado joyas como Tu Nombre (Your name, 2016) y El Jardín de las Palabras (The garden of the words, 2013), presenta otra magnifica odisea,",https://www.proceso.com.mx/u/fotografias/m/2023/4/16/f300x190-172202_180362_5050.jpg,"El maestro Yakoto Shinkai, que ya ha presentado joyas como Tu Nombre (Your name, 2016) y El Jardín de las Palabras (The garden of the words, 2013), presenta otra magnifica odisea,",4,❤
"Ver, oír, aplaudir, silbar…",2023,4,20,2023-04-15T20:07:20-00:00,https://www.proceso.com.mx/cultura/2023/4/15/ver-oir-aplaudir-silbar-305412.html,A continuación se muestran las recomendaciones de fin de semana de los reporteros de Cultura y Espectáculos de la revista Proceso.,https://www.proceso.com.mx/u/fotografias/m/2023/4/15/f300x190-172191_180351_3439.jpg,A continuación se muestran las recomendaciones de fin de semana de los reporteros de Cultura y Espectáculos de la revista Proceso.,1,❤
Advierten especialistas: la CDMX sin guías básicas para el desarrollo,2023,4,21,2023-04-21T06:55:01-00:00,https://www.proceso.com.mx/reportajes/2023/4/21/advierten-especialistas-la-cdmx-sin-guias-basicas-para-el-desarrollo-305717.html,"Constituyentes, especialistas y líderes partidistas alertan sobre algunos riesgos de que la gestión de Sheinbaum termine o ella se separe del cargo en busca de la Presidencia de la República, sin tener la guía básica para el desarrollo de la capital.",https://www.proceso.com.mx/u/fotografias/m/2023/4/21/f300x190-172491_180651_2184.jpg,"Constituyentes, especialistas y líderes partidistas alertan sobre algunos riesgos de que la gestión de Sheinbaum termine o ella se separe del cargo en busca de la Presidencia de la República, sin tener la guía básica para el desarrollo de la capital.",3,🤔
"Masacre de Allende: ante el amparo de las víctimas, el silencio institucional",2023,4,21,2023-04-20T16:28:02-00:00,https://www.proceso.com.mx/reportajes/2023/4/20/masacre-de-allende-ante-el-amparo-de-las-victimas-el-silencio-institucional-305683.html,"Víctimas de una de las peores matanzas perpetradas en México durante el sexenio de Felipe Calderón, las familias de Allende, Coahuila, han sido revictimizadas reiteradamente.",https://www.proceso.com.mx/u/fotografias/m/2023/4/20/f300x190-172458_180618_5073.jpg,"Víctimas de una de las peores matanzas perpetradas en México durante el sexenio de Felipe Calderón, las familias de Allende, Coahuila, han sido revictimizadas reiteradamente.",2,🤔
"La Lacandona, nuevo territorio narco",2023,4,21,2023-04-20T06:10:03-00:00,https://www.proceso.com.mx/reportajes/2023/4/20/la-lacandona-nuevo-territorio-narco-305650.html,"Pistas clandestinas, aseguramiento de drogas, asesinatos y desaparición de personas y desplazamiento forzado de comunidades forman la nueva realidad de la Selva Lacandona, territorio otrora ajeno a la narcoviolencia…",https://www.proceso.com.mx/u/fotografias/m/2023/4/20/f300x190-172434_180594_5171.jpg,"Pistas clandestinas, aseguramiento de drogas, asesinatos y desaparición de personas y desplazamiento forzado de comunidades forman la nueva realidad de la Selva Lacandona, territorio otrora ajeno a la narcoviolencia…",1,😒
"José Ramón Cossío: Ante oposición presidencial, plan B contra el arraigo y la prisión preventiva",2023,4,21,2023-04-19T18:30:04-00:00,https://www.proceso.com.mx/reportajes/2023/4/19/jose-ramon-cossio-ante-oposicion-presidencial-plan-contra-el-arraigo-la-prision-preventiva-305616.html,"En entrevista con Proceso el ministro en retiro explicó que, en caso de no existir una modificación a la Carta Magna por parte del Poder Legislativo, serán los jueces quienes podrán cumplir de facto la sentencia de la Corte Interamericana de Derechos Humanos.",https://www.proceso.com.mx/u/fotografias/m/2023/4/19/f300x190-172403_180563_7629.jpg,"En entrevista con Proceso el ministro en retiro explicó que, en caso de no existir una modificación a la Carta Magna por parte del Poder Legislativo, serán los jueces quienes podrán cumplir de facto la sentencia de la Corte Interamericana de Derechos Humanos.",2,🤔
Recovecos en la compra de plantas de Iberdrola,2023,4,21,2023-04-19T06:07:05-00:00,https://www.proceso.com.mx/reportajes/2023/4/19/recovecos-en-la-compra-de-plantas-de-iberdrola-305578.html,"Desde la Secretaría de Hacienda la información sobre cómo se obtendrán seis mil millones de dólares, sin impactar la deuda pública del gobierno federal –que aún se ubica abajo de 50% respecto del PIB– se entrega a cuentagotas",https://www.proceso.com.mx/u/fotografias/m/2023/4/19/f300x190-172369_180529_5431.jpg,"Desde la Secretaría de Hacienda la información sobre cómo se obtendrán seis mil millones de dólares, sin impactar la deuda pública del gobierno federal –que aún se ubica abajo de 50% respecto del PIB– se entrega a cuentagotas",0,🤔
"Caso Todorov: en lo deportivo, derrota; ante la ley...",2023,4,21,2023-04-18T18:30:06-00:00,https://www.proceso.com.mx/reportajes/2023/4/18/caso-todorov-en-lo-deportivo-derrota-ante-la-ley-305541.html,"El expresidente de la Federación Mexicana de Natación perdió la batalla ante el Tribunal de Arbitraje del Deporte, que confirmó su destitución del cargo; pero en México, la FGR no ha acreditado el desvío de recursos.",https://www.proceso.com.mx/u/fotografias/m/2023/4/18/f300x190-172333_180493_4770.jpg,"El expresidente de la Federación Mexicana de Natación perdió la batalla ante el Tribunal de Arbitraje del Deporte, que confirmó su destitución del cargo; pero en México, la FGR no ha acreditado el desvío de recursos.",2,🤔
"Caso Pegasus: Desde el escritorio de la CNDH, carpetazo en favor del Ejército",2023,4,21,2023-04-18T06:20:07-00:00,https://www.proceso.com.mx/reportajes/2023/4/18/caso-pegasus-desde-el-escritorio-de-la-cndh-carpetazo-en-favor-del-ejercito-305505.html,Se anunció que cerró la queja que el defensor y activista de Nuevo Laredo Raymundo Ramos interpuso contra el Ejército por espiarlo. Al organismo presidido por Rosario Piedra Ibarra le bastó con que la Sedena negara haber realizado alguna intervención de comunicaciones privadas civiles.,https://www.proceso.com.mx/u/fotografias/m/2023/4/18/f300x190-172306_180466_5242.jpg,Se anunció que cerró la queja que el defensor y activista de Nuevo Laredo Raymundo Ramos interpuso contra el Ejército por espiarlo. Al organismo presidido por Rosario Piedra Ibarra le bastó con que la Sedena negara haber realizado alguna intervención de comunicaciones privadas civiles.,0,😡
Tulum está bajo fuego,2023,4,21,2023-04-17T18:30:08-00:00,https://www.proceso.com.mx/reportajes/2023/4/17/tulum-esta-bajo-fuego-305478.html,El asesinato del empresario David González Cuéllar en un Starbucks es apenas una muestra de la ola de homicidios y clima de inseguridad que desde hace más de un mes se vive en el destino turístico de Quintana Roo.,https://www.proceso.com.mx/u/fotografias/m/2023/4/17/f300x190-172282_180442_5344.jpg,El asesinato del empresario David González Cuéllar en un Starbucks es apenas una muestra de la ola de homicidios y clima de inseguridad que desde hace más de un mes se vive en el destino turístico de Quintana Roo.,1,❤
"Reforma para acotar al Tribunal Electoral, &quot;no va&quot;: Ante &quot;el repudio&quot;, la &quot;partidocracia&quot; recula",2023,4,21,2023-04-17T11:03:09-00:00,https://www.proceso.com.mx/reportajes/2023/4/17/reforma-para-acotar-al-tribunal-electoral-no-va-ante-el-repudio-la-partidocracia-recula-305449.html,"Aunque Morena, sus aliados y el PRI mantienen la esperanza de aprobar una modificación constitucional con “agregados” consensuados, el tiempo se agota ante el arranque del proceso electoral 2023-2024. El panista Santiago Creel no tiene dudas: “Hay un acuerdo en que la reforma no va y punto”.",https://www.proceso.com.mx/u/fotografias/m/2023/4/17/f300x190-172246_180406_5050.jpg,"Aunque Morena, sus aliados y el PRI mantienen la esperanza de aprobar una modificación constitucional con “agregados” consensuados, el tiempo se agota ante el arranque del proceso electoral 2023-2024. El panista Santiago Creel no tiene dudas: “Hay un acuerdo en que la reforma no va y punto”.",4,🤔
"Cárceles en Colombia: entre el hedor, el horror y el dominio criminal",2023,4,21,2023-04-16T17:54:10-00:00,https://www.proceso.com.mx/reportajes/2023/4/16/carceles-en-colombia-entre-el-hedor-el-horror-el-dominio-criminal-305433.html,"Las cárceles colombianas, que albergan a 97 mil reclusos, son –como en otros países latinoamericanos– nidos de corrupción, violencia, drogadicción, las dominan los grupos criminales, son insalubres, sus instalaciones son obsoletas y los internos no tienen ninguna posibilidad de resocialización.",https://www.proceso.com.mx/u/fotografias/m/2023/4/16/f300x190-172225_180385_5050.jpg,"Las cárceles colombianas, que albergan a 97 mil reclusos, son –como en otros países latinoamericanos– nidos de corrupción, violencia, drogadicción, las dominan los grupos criminales, son insalubres, sus instalaciones son obsoletas y los internos no tienen ninguna posibilidad de resocialización.",2,🤔
